candidate_id,family,state,energy_j,energy_mj,target_factor,band,learning_priority,energy_semantics,certified_model
ddd75153888ddf477731bc54,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10265738.929111779,10.265738929111778,1.0265738929111778,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
7f5145534525859247775451,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10288849.10680597,10.288849106805971,1.028884910680597,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
a5ac8747370f113c22ee2b97,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10319655.028578902,10.319655028578902,1.0319655028578902,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
d289827135f8e13da2ca7500,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10331264.084701577,10.331264084701576,1.0331264084701577,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
22b9c8756522b3cb6f257b03,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10341036.324607147,10.341036324607147,1.0341036324607147,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
109f1350e469afd94abc4c1b,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10418748.642101139,10.41874864210114,1.0418748642101139,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
4647ada49fe51afcd64434ad,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10459551.637943134,10.459551637943134,1.0459551637943134,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
d95bdd21fce98c7bf98b05a6,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10459828.27762417,10.459828277624169,1.045982827762417,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
9a6d406de0bd9ab4522f576a,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10459828.27881514,10.45982827881514,1.045982827881514,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
9dc463903d58c3a2b86db373,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10459828.28194228,10.45982828194228,1.045982828194228,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
480267d20948c5a13a2c671d,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10463838.22776899,10.463838227768989,1.046383822776899,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
b28a6adc167863ef5a8f4fcd,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10471596.310258973,10.471596310258974,1.0471596310258973,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
e5b623425e706de5ea9e427d,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10594052.2216386,10.594052221638599,1.05940522216386,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
75d3644c361c9fb762da5a83,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10617901.032271592,10.617901032271591,1.0617901032271593,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
90a53188cbb39eccb9dc0e2f,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10649692.167401873,10.649692167401872,1.0649692167401872,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
c33fc01228aecd791c79241c,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10659765.65925052,10.659765659250521,1.065976565925052,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
3e97079dbc1d91f2a95087f8,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10701795.35157612,10.70179535157612,1.070179535157612,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
820cb8e503de70aab5728f58,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10707813.10593696,10.707813105936959,1.0707813105936959,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
35a95d8b2790beea662efc04,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10737952.673888922,10.737952673888921,1.0737952673888922,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
79f5c5a5b1bd8163eaecde95,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10743990.760023601,10.743990760023602,1.07439907600236,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
07bdc261a193dd24fb22030e,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10753054.255941875,10.753054255941874,1.0753054255941876,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
b5c8232e8246b81bcd8edccf,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10757979.002822671,10.75797900282267,1.075797900282267,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
33347d2c6bc7188f4830c834,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10774232.158131441,10.774232158131442,1.077423215813144,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
7238d3697098ccbb18d90321,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10836908.679937437,10.836908679937437,1.0836908679937438,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
e4d1a4135dffcb738e4ea038,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10865468.036483387,10.865468036483387,1.0865468036483386,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
9d462028100fef8061006701,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10934820.514529757,10.934820514529758,1.0934820514529757,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
83e5abab80ca28a391ea1048,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10994497.40098636,10.99449740098636,1.099449740098636,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
658a8d8440f01004bb931156,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,10996464.34146582,10.996464341465819,1.099646434146582,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
fb14fc386979309c87071560,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11000680.012769666,11.000680012769665,1.1000680012769666,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
76a78e72ccf8f81881cf075e,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11083349.712657485,11.083349712657485,1.1083349712657484,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
2441d7c92135f0b156e0f5f1,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11093833.4545759,11.0938334545759,1.10938334545759,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
51932e13fe30c2c417229bc3,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11102061.606066244,11.102061606066243,1.1102061606066245,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
167caa49d05eb3f4a070e0d0,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11106313.360890768,11.106313360890768,1.110631336089077,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
406020ebe0e29ac358052e06,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11125059.564538408,11.125059564538407,1.1125059564538409,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
bd4139a2277caab0fb495234,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11131311.558677021,11.131311558677021,1.1131311558677022,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
6cf830bb771ac2cf42de63bd,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11156373.567253085,11.156373567253086,1.1156373567253084,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
3ed877a9f03311c5fe726479,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11162646.936730593,11.162646936730594,1.1162646936730594,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
287c0d1d8c9a6b8eb549ad7e,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11170921.689512582,11.170921689512582,1.1170921689512583,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
ac638985ee6fa73d819e0b15,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11181488.21856411,11.18148821856411,1.118148821856411,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
e34dd4c4c20d2ae10ac776c2,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11194066.737572324,11.194066737572324,1.1194066737572324,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
3a0bf2ecfd3ab8cf040ddb16,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11212961.051837128,11.212961051837128,1.1212961051837127,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
d40131171ad61e73b5324893,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11222420.165738534,11.222420165738534,1.1222420165738534,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
4b6abcce369c3a36942d39dc,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11238203.090650225,11.238203090650225,1.1238203090650225,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
d2fd57784fa447e3a6e157d2,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11250845.410515405,11.250845410515405,1.1250845410515404,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
5bf1e60c43303b85ecee5f70,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11253053.422452675,11.253053422452675,1.1253053422452675,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
6bd0a344b503dc88495137c2,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11282513.455603896,11.282513455603896,1.1282513455603895,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
2e51c60a3304b87951664656,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11358880.955629949,11.358880955629948,1.1358880955629949,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
68d1312be015f1eb6915db5b,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11416495.601180438,11.416495601180438,1.1416495601180439,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
7cd90cf914dbc281e0bf864e,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11455067.62550136,11.45506762550136,1.145506762550136,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
c4732084c69180ac6130890f,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11457116.677560722,11.457116677560723,1.1457116677560721,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
b29d7fb13553535a7c5d4b35,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11477628.124223636,11.477628124223637,1.1477628124223636,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
554ecbc7d16f0938842ec07d,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11502290.094441196,11.502290094441197,1.1502290094441197,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
01902927b4002324259006ae,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11526121.791908303,11.526121791908304,1.1526121791908304,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
851df8dd008fa35bb0e591cf,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11541152.08405509,11.54115208405509,1.154115208405509,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
7819c6ad6e13aed0d58031e3,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11554135.470954698,11.554135470954698,1.1554135470954698,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
de998d387d348217671b8619,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11555316.28180457,11.55531628180457,1.155531628180457,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
0ede548ac5f75f13c21f9051,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11597616.69730003,11.59761669730003,1.159761669730003,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
c476777b9e276439aaace92c,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11607400.301362196,11.607400301362196,1.1607400301362196,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
a0c73897ebd4d5c8514873c3,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11651975.309557553,11.651975309557553,1.1651975309557554,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
69a534869a479618cb0f3706,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11676117.013256429,11.676117013256428,1.1676117013256428,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
7ce2978b1ad8d038825c98cf,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11704494.981860861,11.704494981860861,1.170449498186086,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
c6aa096b86486819c53a93e6,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11704495.759524241,11.70449575952424,1.170449575952424,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
4fe1b2629547dde99273c871,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11843488.229248345,11.843488229248345,1.1843488229248345,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
8757de489494c16de450e36b,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11898086.529748816,11.898086529748817,1.1898086529748817,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
29c2b1e6f7af87f4cff8fc33,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11923652.604866488,11.923652604866488,1.1923652604866488,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
e0337381359a80097a72ac36,032C_TWIN_PNGB_DBI_METRIC,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11924871.616169117,11.924871616169117,1.1924871616169117,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
c6947fb84783bd7f8e6e3f72,032E_COLLECTIVE_MULTISCALAR_TWIN_PNGB,REJECTED_ENERGY_OBJECTIVE:ENERGY_ab8c16e45c837ffc,11930356.245587507,11.930356245587507,1.1930356245587508,NEAR_MISS_10_TO_100MJ,HIGH_LEARNING_PRIORITY,AGMINER_STORED_ENERGY_AT_OBJECTIVE_REJECTION,False
